SubjectID,SubjectName,SubjectDescription,Name,NumericCode,CourseCode,Description,Prerequisite,Antirequisite,Corequisite,OneWayExclusion,CrossListed
65,Computer Science (Sci),,Advanced Topics Theory,760,COMP,Advanced topics in theory related to computer science.,,,,,
65,Computer Science (Sci),,Advanced Topics Programming,762,COMP,Advanced topics in programming.,,,,,
65,Computer Science (Sci),,Advanced Topics Systems,764,COMP,Advanced topics in computing systems.,,,,,
65,Computer Science (Sci),,Advanced Topics Programming,763,COMP,Advanced topics in programming.,,,,,
65,Computer Science (Sci),,Advanced Topics Applications,766,COMP,Advanced topics in computing systems.,,,,,
65,Computer Science (Sci),,Advanced Topics: Applications,767,COMP,Advanced topics in computing systems.,,,,,
66,Communication Studies,,Introduction to Communication Studies,210,COMS,"The social and cultural implications of media. Surveys theory and case studies relevant key issues such as the ownership, structure and governance of media industries; the significance of emergent media technologies; and the roles of media as cultural forms and practices.",,Not open to students who have taken ENGL 278 or ENGC 210,,,
66,Communication Studies,,History of Communication,200,COMS,The social and cultural implications of major developments in communications from prehistory to the electronic era. Thematic and conceptual introduction to the underlying media technologies and to some key issues and practices of historical thinking about their role in society.,,Not open to students who have ENGC 200.,,,
65,Computer Science (Sci),,Advanced Topics Systems,765,COMP,Advanced topics in computing systems.,,,,,
66,Communication Studies,,Communication and Democracy,230,COMS,"Introduction to investigation of the relationship between communication, media practices and democracy. Examines the role of media and communication in existing and emerging democratic contexts, and the challenges of constructing and maintaining a democratic media and communication environment on the domestic and international levels.",,,,,
66,Communication Studies,,Media and Modernity in the 20th Century,300,COMS,"An overview of the growth and impact of 20th century media such as radio, television, cinema and the mass-circulation press; their role in shaping the technological, socio-political and aesthetic dimensions of urban modernity.","One of the following: COMS 200, COMS 210, or COMS 230 or permission of the instructor.",,,,
66,Communication Studies,,Core Concepts in Critical Theory,301,COMS,"This course will survey foundational texts and thinkers in critical social theory, as they relate to the fields of media and communication studies. This will include core texts in Marxism, the Frankfurt School, public sphere theory, feminism, post-structuralism, post-colonialism and queer theory. The course will prepare students with key theoretical and conceptual vocabularies for advanced study in the field.",,,,,
66,Communication Studies,,Core Concepts in Critical Theory,301J1,COMS,"This course will survey foundational texts and thinkers in critical social theory, as they relate to the fields of media and communication studies. This will include core texts in Marxism, the Frankfurt School, public sphere theory, feminism, post-structuralism, post-colonialism and queer theory. The course will prepare students with key theoretical and conceptual vocabularies for advanced study in the field.",,,,,
66,Communication Studies,,Core Concepts in Critical Theory,301J2,COMS,"This course will survey foundational texts and thinkers in critical social theory, as they relate to the fields of media and communication studies. This will include core texts in Marxism, the Frankfurt School, public sphere theory, feminism, post-structuralism, post-colonialism and queer theory. The course will prepare students with key theoretical and conceptual vocabularies for advanced study in the field.",,,,,
66,Communication Studies,,Core Concepts in Critical Theory,301J3,COMS,"This course will survey foundational texts and thinkers in critical social theory, as they relate to the fields of media and communication studies. This will include core texts in Marxism, the Frankfurt School, public sphere theory, feminism, post-structuralism, post-colonialism and queer theory. The course will prepare students with key theoretical and conceptual vocabularies for advanced study in the field.",,,,,
66,Communication Studies,,Media and Empire,320,COMS,"The relationship between mass media and empire-building, as well as the role of mass and alternative media in anti-imperialism movements. Topics may include: Print technologies and the British Empire; shipping technologies, industrialization and the slave trade; new media and the anti-war and anti-globalization movements.","One of the following: COMS 200, COMS 210, or COMS 230 or permission of the instructor.",,,,
66,Communication Studies,,Media and Feminist Studies,310,COMS,"Introduction to feminist studies of the media. Impact of feminist and queer theory on media studies; current issues about gender in the media. Emphasis will be placed on critical analysis of media representations of gender in relation to other social differences, such as race, class and sexuality.","One of the following: COMS 200, COMS 210, COMS 230, SDST 250, GSFS 200, PHIL 242 or permission of the instructor.",,,,
66,Communication Studies,,New Media,340,COMS,"Critical analysis of new media from cultural, philosophical, technological and institutional perspectives.","One of the following: COMS 200, COMS 210, or COMS 230 or permission of the instructor.",,,,
66,Communication Studies,,Sound Culture,350,COMS,"Analysis of sound culture, including sonic and audiovisual media, sound art and architecture, sound in everyday life, sonic institutions and theoretical accounts of the role of sound in communication.","One of the following: COMS 200, COMS 210, COMS 230 or permission of the instructor.",,,,
66,Communication Studies,,Media in Cultural Life,330,COMS,Introduction to a range of theories and qualitative methods in communication studies for the critical analysis of media practices in cultural life.,"One of the following: COMS 200, COMS 210, or COMS 230 or permission of the instructor.",,,,
